STATE,COUNTY_NAME,datetime,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,humidity
TX,Dallas,2015-8-23,2,Equipment Use,,A,32.9243407,-96.71767679,
TX,Dallas,2015-8-25,2,Equipment Use,,A,32.6783725,-96.589018,
TX,Dallas,2015-8-26,2,Equipment Use,,A,32.7398316,-96.8384088,
TX,Dallas,2015-8-27,2,Equipment Use,,A,32.8671897,-96.89581069,
TX,Dallas,2015-8-27,2,Equipment Use,,A,32.662101,-96.8442579,
TX,Dallas,2015-8-28,2,Equipment Use,,A,32.6743429,-96.6177611,
TX,Dallas,2015-8-28,2,Equipment Use,,A,32.8077213,-96.86914809,
TX,Dallas,2015-8-29,2,Equipment Use,,A,32.8970309,-96.7137027,
TX,Dallas,2015-9-1,2,Equipment Use,,A,32.74661469,-96.75374629,
TX,Dallas,2015-9-1,2,Equipment Use,,A,32.6630816,-96.9302079,
TX,Dallas,2015-9-2,2,Equipment Use,,A,32.7572403,-96.77286129,
TX,Dallas,2015-9-2,2,Equipment Use,,A,32.9327889,-96.81130889,
TX,Dallas,2015-9-2,2,Equipment Use,,A,32.9094824,-96.8468689,
TX,Dallas,2015-9-2,2,Equipment Use,,A,32.6802725,-96.6774613,
TX,Dallas,2015-9-2,2,Equipment Use,,A,32.6481228,-96.8432639,
TX,Dallas,2015-9-4,2,Equipment Use,,A,32.8031197,-96.6969669,
TX,Dallas,2015-9-4,2,Equipment Use,,A,32.7066081,-96.75106269,
TX,Dallas,2015-9-5,2,Equipment Use,,A,32.74661469,-96.75374629,
TX,Dallas,2015-9-5,2,Equipment Use,,A,32.8660375,-96.7635291,
TX,Dallas,2015-11-9,2,Equipment Use,,A,32.6849626,-96.67403,
TX,Houston,2015-3-28,2,Equipment Use,,A,31.242573,-95.445024,
TX,Houston,2015-8-6,2,Equipment Use,,B,31.339008,-95.544913,
TX,Houston,2015-8-13,2,Equipment Use,,B,31.296481,-95.4619584,
TX,Houston,2015-10-5,2,Equipment Use,,C,31.54569,-95.532203,
TX,Houston,2015-10-12,2,Equipment Use,,B,31.464457,-95.5708,
TX,Houston,2015-9-4,2,Equipment Use,,B,31.2975611,-95.5436235,
TX,Houston,2015-9-15,2,Equipment Use,,B,31.200995,-95.365969,
TX,Houston,2015-7-16,2,Equipment Use,,A,31.4757,-95.183,
TX,Houston,2015-7-22,2,Equipment Use,,B,31.5046,-95.1448,
TX,Houston,2015-10-18,2,Equipment Use,,C,31.4812,-95.1447,
NY,New York,2015-5-7,3,Smoking,128,A,40.8372,-73.9367,
NY,New York,2015-5-7,3,Smoking,128,A,40.8372,-73.9367,
NY,New York,2015-5-7,3,Smoking,128,A,40.724,-74.0024,
NY,New York,2015-5-7,3,Smoking,128,A,40.7166,-73.9759,
NY,New York,2015-5-13,3,Smoking,134,A,40.8332,-73.9392,
NY,New York,2015-5-13,3,Smoking,134,A,40.85,-73.9432,
NY,New York,2015-5-13,3,Smoking,134,A,40.8298,-73.9397,
NY,New York,2015-9-16,3,Smoking,260,A,40.8471,-73.9285,
NY,New York,2015-10-6,3,Smoking,280,A,40.8625,-73.9342,
TX,Dallas,2015-9-9,3,Smoking,,A,32.7665134,-96.86153639,
TX,Dallas,2015-11-7,3,Smoking,,A,32.7327382,-96.648183,
TX,Houston,2015-7-18,3,Smoking,,A,31.336386,-95.652094,
FL,Miami,2015-2-15,4,Campfire,46,C,25.9246,-80.2584,
FL,Miami,2015-3-1,4,Campfire,61,B,25.7696,-80.3158,
FL,Miami,2015-4-27,4,Campfire,118,B,25.7626,-80.4193,
NY,New York,2015-5-30,4,Campfire,151,A,40.85,-73.9432,
FL,Miami,2015-6-7,4,Campfire,159,B,25.7249,-80.1482,
NY,New York,2015-10-23,4,Campfire,297,B,40.8587,-73.923,
NY,New York,2015-12-20,4,Campfire,355,A,40.8577,-73.9351,
TX,Houston,2015-10-10,4,Campfire,,A,31.378427,-95.450227,
TX,Houston,2015-2-9,5,Debris Burning,40,C,31.48963333,-95.20641667,
FL,Miami,2015-2-13,5,Debris Burning,44,B,25.4706,-80.5149,
PA,Pittsburgh,2015-3-28,5,Debris Burning,88,A,40.65184,-79.79949,
FL,Miami,2015-3-28,5,Debris Burning,88,B,25.6441,-80.518,
PA,Pittsburgh,2015-4-5,5,Debris Burning,96,B,40.53556,-79.92556,
MA,Boston,2015-4-6,5,Debris Burning,97,A,42.4084,-71.0119,
PA,Pittsburgh,2015-4-11,5,Debris Burning,102,B,40.59306,-79.86722,
PA,Pittsburgh,2015-4-17,5,Debris Burning,108,B,40.66167,-80.12667,
MN,Minneapolis,2015-5-20,5,Debris Burning,141,C,45.04967306,-93.6648172,
FL,Miami,2015-5-21,5,Debris Burning,142,B,25.5365,-80.3993,
NY,New York,2015-5-23,5,Debris Burning,144,A,40.797,-73.9491,
NY,New York,2015-5-23,5,Debris Burning,144,A,40.863,-73.9334,
NY,New York,2015-5-25,5,Debris Burning,146,A,40.8298,-73.9397,
NY,New York,2015-5-25,5,Debris Burning,146,A,40.8381,-73.9363,
NY,New York,2015-5-25,5,Debris Burning,146,A,40.8264,-73.9504,
FL,Jacksonville,2015-6-16,5,Debris Burning,168,B,30.2004,-81.9704,
NY,New York,2015-7-8,5,Debris Burning,190,A,40.8298,-73.9516,
FL,Miami,2015-7-22,5,Debris Burning,204,B,25.4882,-80.5624,
TX,Houston,2015-7-28,5,Debris Burning,210,B,31.27528333,-95.47886667,
TX,Houston,2015-8-29,5,Debris Burning,242,D,31.27018333,-95.15701667,
TX,Houston,2015-9-19,5,Debris Burning,263,C,31.20438333,-95.49948333,
NY,New York,2015-11-3,5,Debris Burning,308,B,40.8381,-73.9363,
PA,Pittsburgh,2015-11-4,5,Debris Burning,309,B,40.37889,-79.92194,
TX,San Antonio,2015-8-3,5,Debris Burning,,C,29.55020829,-98.2743927,
TX,San Antonio,2015-9-6,5,Debris Burning,,B,29.3378022,-98.2322355,
TX,Dallas,2015-7-28,5,Debris Burning,,A,32.766548,-96.686999,
TX,Dallas,2015-9-10,5,Debris Burning,,A,32.7512509,-96.80189039,
TX,Dallas,2015-1-18,5,Debris Burning,,B,32.792418,-96.77865789,
TX,Houston,2015-2-27,5,Debris Burning,,A,31.3778638,-95.4064369,
TX,Houston,2015-3-28,5,Debris Burning,,B,31.285337,-95.478519,
TX,Houston,2015-7-27,5,Debris Burning,,A,31.271035,-95.565685,
TX,Houston,2015-7-28,5,Debris Burning,,B,31.221579,-95.29719999,
TX,Houston,2015-8-31,5,Debris Burning,,C,31.2480656,-95.34817099,
TX,Houston,2015-12-7,5,Debris Burning,,B,31.346161,-95.312769,
TX,Houston,2015-1-15,5,Debris Burning,,B,31.571796,-95.398163,
TX,Houston,2015-1-21,5,Debris Burning,,B,31.462345,-95.446287,
TX,Houston,2015-1-27,5,Debris Burning,,B,31.559113,-95.505745,
TX,Houston,2015-2-7,5,Debris Burning,,B,31.507616,-95.38319,
TX,Houston,2015-2-15,5,Debris Burning,,B,31.570822,-95.402134,
TX,Houston,2015-2-15,5,Debris Burning,,B,31.524047,-95.408567,
TX,Houston,2015-7-3,5,Debris Burning,,B,31.460329,-95.463913,
TX,Houston,2015-7-12,5,Debris Burning,,B,31.458069,-95.598903,
TX,Houston,2015-1-17,5,Debris Burning,,B,31.527292,-95.3863357,
TX,Houston,2015-2-13,5,Debris Burning,,B,31.3946217,-95.4756133,
TX,Houston,2015-2-14,5,Debris Burning,,B,31.3182359,-95.45661359,
TX,Houston,2015-2-14,5,Debris Burning,,B,31.3625665,-95.468904,
TX,Houston,2015-2-18,5,Debris Burning,,B,31.3182359,-95.45661359,
TX,Houston,2015-7-19,5,Debris Burning,,B,31.292939,-95.344162,
TX,Houston,2015-8-27,5,Debris Burning,,B,31.427348,-95.603714,
TX,Houston,2015-9-3,5,Debris Burning,,B,31.407427,-95.474796,
TX,Houston,2015-10-5,5,Debris Burning,,B,31.529391,-95.515652,
TX,Houston,2015-10-13,5,Debris Burning,,B,31.398779,-95.447288,
TX,Houston,2015-10-14,5,Debris Burning,,B,31.30702,-95.51239,
TX,Houston,2015-10-27,5,Debris Burning,,B,31.3819137,-95.4779843,
TX,Houston,2015-1-19,5,Debris Burning,,B,31.264857,-95.605917,
TX,Houston,2015-1-20,5,Debris Burning,,B,31.254952,-95.596365,
TX,Houston,2015-2-10,5,Debris Burning,,A,31.14234,-95.3144,
TX,Houston,2015-3-26,5,Debris Burning,,B,31.1881879,-95.659783,
TX,Houston,2015-4-15,5,Debris Burning,,C,31.260406,-95.55459,
TX,Houston,2015-7-27,5,Debris Burning,,B,31.318235,-95.456613,
TX,Houston,2015-7-28,5,Debris Burning,,B,31.29943,-95.473237,
TX,Houston,2015-10-28,5,Debris Burning,,B,31.152611,-95.373122,
TX,Houston,2015-10-28,5,Debris Burning,,A,31.4813,-95.1449,
TX,Houston,2015-12-7,5,Debris Burning,,B,31.5111,-95.163,
TX,Dallas,2015-7-29,6,Railroad,,A,32.7733688,-96.70500049,
TX,Dallas,2015-8-15,6,Railroad,,B,32.6998207,-96.761234,
TX,Houston,2015-9-10,6,Railroad,,B,31.4831,-95.1631,
FL,Miami,2015-1-17,7,Arson,17,C,25.6344,-80.512,
FL,Miami,2015-1-17,7,Arson,17,B,25.6177,-80.4693,
FL,Miami,2015-1-23,7,Arson,23,B,25.4831,-80.5232,
FL,Miami,2015-1-24,7,Arson,24,B,25.4841,-80.5109,
FL,Miami,2015-1-25,7,Arson,25,B,25.6061,-80.4244,
FL,Miami,2015-2-1,7,Arson,32,C,25.4031,-80.5095,
FL,Miami,2015-2-15,7,Arson,46,B,25.585,-80.5272,
FL,Miami,2015-2-17,7,Arson,48,C,25.5026,-80.3926,
FL,Miami,2015-2-19,7,Arson,50,B,25.6347,-80.4968,
FL,Miami,2015-2-21,7,Arson,52,B,25.9388,-80.4107,
FL,Miami,2015-2-26,7,Arson,57,B,25.6516,-80.4961,
FL,Miami,2015-3-4,7,Arson,64,B,25.4331,-80.5116,
FL,Miami,2015-3-8,7,Arson,68,C,25.5871,-80.4927,
FL,Miami,2015-3-10,7,Arson,70,B,25.543,-80.4901,
FL,Miami,2015-3-10,7,Arson,70,C,25.638,-80.5004,
FL,Miami,2015-3-13,7,Arson,73,B,25.6405,-80.4971,
FL,Jacksonville,2015-3-14,7,Arson,74,B,30.2503,-81.901,
FL,Jacksonville,2015-3-14,7,Arson,74,B,30.251,-81.9087,
FL,Miami,2015-3-16,7,Arson,76,B,25.5607,-80.5123,
FL,Miami,2015-3-19,7,Arson,79,B,25.6028,-80.4971,
FL,Miami,2015-3-24,7,Arson,84,B,25.6293,-80.4958,
FL,Miami,2015-3-25,7,Arson,85,B,25.6163,-80.4955,
FL,Miami,2015-3-25,7,Arson,86,B,25.3597,-80.4745,
FL,Miami,2015-3-23,7,Arson,90,C,25.6307,-80.5088,
FL,Miami,2015-3-30,7,Arson,90,B,25.6145,-80.538,
FL,Miami,2015-3-31,7,Arson,91,B,25.6392,-80.4638,
FL,Miami,2015-3-31,7,Arson,91,B,25.414,-80.4586,
MA,Boston,2015-4-3,7,Arson,94,B,42.3584,-71.0597,
FL,Miami,2015-4-6,7,Arson,97,B,25.6052,-80.4644,
FL,Miami,2015-4-6,7,Arson,97,B,25.4119,-80.452,
FL,Miami,2015-4-16,7,Arson,107,B,25.5053,-80.398,
FL,Miami,2015-4-17,7,Arson,108,B,25.5034,-80.3959,
FL,Miami,2015-4-16,7,Arson,108,B,25.5029,-80.3892,
FL,Miami,2015-4-23,7,Arson,114,C,25.5496,-80.3846,
FL,Miami,2015-4-25,7,Arson,116,B,25.6337,-80.4016,
FL,Miami,2015-4-24,7,Arson,117,B,25.5507,-80.394,
FL,Miami,2015-4-27,7,Arson,118,B,25.5469,-80.3974,
FL,Miami,2015-4-27,7,Arson,118,B,25.5438,-80.4116,
FL,Jacksonville,2015-5-3,7,Arson,124,B,30.3826,-81.7213,
FL,Miami,2015-5-2,7,Arson,125,B,25.7601,-80.4786,
FL,Miami,2015-5-1,7,Arson,125,C,25.5589,-80.3868,
FL,Miami,2015-5-16,7,Arson,137,B,25.5617,-80.4078,
FL,Miami,2015-5-16,7,Arson,137,B,25.5779,-80.4215,
FL,Miami,2015-5-16,7,Arson,137,B,25.5779,-80.4217,
FL,Miami,2015-5-16,7,Arson,137,B,25.583,-80.4298,
FL,Miami,2015-5-16,7,Arson,137,B,25.5516,-80.4213,
FL,Miami,2015-5-19,7,Arson,140,B,25.5975,-80.4072,
FL,Miami,2015-5-19,7,Arson,140,C,25.5979,-80.4095,
FL,Miami,2015-5-20,7,Arson,141,B,25.5416,-80.4235,
FL,Jacksonville,2015-5-22,7,Arson,143,B,30.2143,-82.0228,
FL,Miami,2015-5-23,7,Arson,144,B,25.5464,-80.3962,
FL,Miami,2015-5-26,7,Arson,147,B,25.5532,-80.3879,
FL,Miami,2015-5-27,7,Arson,150,C,25.5517,-80.3912,
FL,Miami,2015-5-29,7,Arson,150,D,25.5968,-80.3998,
FL,Miami,2015-6-2,7,Arson,155,C,25.6076,-80.3898,
FL,Jacksonville,2015-6-5,7,Arson,157,B,30.4223,-81.6507,
FL,Miami,2015-6-12,7,Arson,164,C,25.577,-80.4213,
FL,Miami,2015-6-13,7,Arson,165,B,25.6152,-80.3105,
FL,Miami,2015-6-16,7,Arson,168,C,25.5992,-80.4057,
FL,Miami,2015-6-17,7,Arson,169,C,25.6029,-80.41,
FL,Miami,2015-6-18,7,Arson,170,B,25.7273,-80.4738,
FL,Miami,2015-6-23,7,Arson,175,B,25.6992,-80.4964,
FL,Miami,2015-6-23,7,Arson,175,C,25.6044,-80.3901,
FL,Miami,2015-6-23,7,Arson,175,B,25.6026,-80.4506,
FL,Miami,2015-6-27,7,Arson,179,B,25.454,-80.5013,
FL,Miami,2015-7-5,7,Arson,187,B,25.4966,-80.5009,
FL,Miami,2015-7-7,7,Arson,189,B,25.5983,-80.4101,
FL,Miami,2015-7-7,7,Arson,189,B,25.5751,-80.4235,
FL,Miami,2015-7-7,7,Arson,189,B,25.5785,-80.4175,
FL,Miami,2015-7-12,7,Arson,194,B,25.6074,-80.3896,
FL,Miami,2015-7-20,7,Arson,202,B,25.5984,-80.3945,
FL,Miami,2015-7-31,7,Arson,213,B,25.5916,-80.406,
NY,New York,2015-10-18,7,Arson,292,A,40.7982,-73.9523,
FL,Miami,2015-11-3,7,Arson,308,C,25.4836,-80.4095,
NY,New York,2015-11-14,7,Arson,319,B,40.8348,-73.9387,
FL,Miami,2015-11-23,7,Arson,328,B,25.5273,-80.4145,
TX,Dallas,2015-8-22,7,Arson,,A,32.66585,-96.793749,
TX,Dallas,2015-9-2,7,Arson,,A,32.6967236,-96.6908088,
TX,Dallas,2015-9-7,7,Arson,,A,32.7793383,-96.7393316,
FL,Jacksonville,2015-2-16,8,Children,47,B,30.4768,-81.5683,
FL,Jacksonville,2015-3-16,8,Children,79,B,30.2838,-81.8382,
FL,Jacksonville,2015-6-5,8,Children,157,B,30.2789,-81.5475,
TX,Houston,2015-10-17,8,Children,291,B,31.40503333,-95.48536667,
NY,New York,2015-12-20,8,Children,355,A,40.7818,-73.985,
TX,Dallas,2015-1-15,8,Children,,B,32.659052,-96.8141,
TX,Dallas,2015-1-17,8,Children,,B,32.6473713,-96.8293499,
TX,Dallas,2015-1-29,8,Children,,B,32.7807823,-96.8657655,
TX,Dallas,2015-7-19,8,Children,,B,32.7312587,-96.8980977,
TX,Dallas,2015-7-30,8,Children,,A,32.779644,-96.850122,
TX,Dallas,2015-8-12,8,Children,,A,32.7390356,-96.915235,
TX,Dallas,2015-8-13,8,Children,,A,32.744366,-96.90145689,
TX,Dallas,2015-8-17,8,Children,,A,32.7897016,-96.8592317,
TX,Dallas,2015-9-3,8,Children,,B,32.694262,-96.8883419,
TX,Houston,2015-1-18,8,Children,,B,31.1802148,-95.5985948,
CA,San Francisco,2015-3-16,8,Children,,A,37.774625,-122.455809,
NY,New York,2015-1-6,9,Miscellaneous,6,A,40.7886,-73.9552,
FL,Miami,2015-1-16,9,Miscellaneous,16,B,25.6159,-80.5243,
FL,Jacksonville,2015-2-22,9,Miscellaneous,53,B,30.459,-81.5911,
FL,Miami,2015-3-7,9,Miscellaneous,67,B,25.8837,-80.4849,
FL,Miami,2015-3-11,9,Miscellaneous,71,B,25.8627,-80.4442,
NY,New York,2015-4-1,9,Miscellaneous,92,A,40.8656,-73.9272,
NY,New York,2015-4-1,9,Miscellaneous,92,A,40.8178,-73.9418,
NY,New York,2015-4-3,9,Miscellaneous,94,A,40.817,-73.948,
FL,Miami,2015-4-4,9,Miscellaneous,95,B,25.9511,-80.3529,
PA,Pittsburgh,2015-4-5,9,Miscellaneous,96,B,40.28417,-79.92222,
NY,New York,2015-4-12,9,Miscellaneous,103,A,40.7478,-73.9809,
NY,New York,2015-4-16,9,Miscellaneous,107,A,40.7316,-73.9738,
NY,New York,2015-4-17,9,Miscellaneous,108,A,40.859,-73.9231,
NY,New York,2015-4-18,9,Miscellaneous,109,A,40.8067,-73.9528,
FL,Jacksonville,2015-4-23,9,Miscellaneous,114,B,30.3314,-81.425,
NY,New York,2015-4-24,9,Miscellaneous,115,A,40.8332,-73.9392,
NY,New York,2015-4-24,9,Miscellaneous,115,A,40.871,-73.9143,
NY,New York,2015-4-28,9,Miscellaneous,119,A,40.8167,-73.939,
PA,Pittsburgh,2015-4-28,9,Miscellaneous,119,B,40.40306,-79.95417,
NY,New York,2015-4-30,9,Miscellaneous,121,A,40.8237,-73.9438,
FL,Miami,2015-5-2,9,Miscellaneous,124,C,25.556,-80.3804,
NY,New York,2015-5-9,9,Miscellaneous,130,A,40.7966,-73.9197,
NY,New York,2015-5-11,9,Miscellaneous,132,A,40.8625,-73.9342,
NY,New York,2015-5-11,9,Miscellaneous,132,A,40.8615,-73.9248,
NY,New York,2015-5-12,9,Miscellaneous,133,A,40.7904,-73.9499,
NY,New York,2015-5-11,9,Miscellaneous,133,A,40.8687,-73.9254,
NY,New York,2015-5-12,9,Miscellaneous,133,A,40.7222,-73.9891,
NY,New York,2015-5-18,9,Miscellaneous,139,A,40.8625,-73.9342,
NY,New York,2015-5-20,9,Miscellaneous,141,A,40.8378,-73.9421,
NY,New York,2015-5-21,9,Miscellaneous,142,A,40.8052,-73.9511,
NY,New York,2015-5-22,9,Miscellaneous,143,A,40.8772,-73.9122,
NY,New York,2015-5-22,9,Miscellaneous,143,A,40.7912,-73.9388,
NY,New York,2015-5-24,9,Miscellaneous,145,B,40.8678,-73.93,
NY,New York,2015-5-26,9,Miscellaneous,147,A,40.7547,-73.9642,
NY,New York,2015-5-26,9,Miscellaneous,147,A,40.8399,-73.9406,
NY,New York,2015-5-28,9,Miscellaneous,149,A,40.8429,-73.9347,
FL,Miami,2015-5-23,9,Miscellaneous,151,B,25.5526,-80.4204,
NY,New York,2015-6-11,9,Miscellaneous,163,A,40.8659,-73.9282,
NY,New York,2015-6-12,9,Miscellaneous,164,A,40.85,-73.9432,
NY,New York,2015-6-13,9,Miscellaneous,165,A,40.8537,-73.9269,
NY,New York,2015-6-28,9,Miscellaneous,180,A,40.8116,-73.9364,
NY,New York,2015-7-12,9,Miscellaneous,194,A,40.7682,-73.9527,
NY,New York,2015-7-17,9,Miscellaneous,199,A,40.863,-73.9328,
TX,Houston,2015-7-19,9,Miscellaneous,201,B,31.30513333,-95.3909,
NY,New York,2015-7-25,9,Miscellaneous,207,A,40.7547,-73.9759,
NY,New York,2015-7-26,9,Miscellaneous,208,A,40.7251,-73.987,
NY,New York,2015-7-26,9,Miscellaneous,208,A,40.862,-73.9171,
NY,New York,2015-7-27,9,Miscellaneous,209,A,40.8387,-73.9398,
NY,New York,2015-7-28,9,Miscellaneous,210,A,40.8549,-73.9296,
TX,Houston,2015-7-29,9,Miscellaneous,211,B,31.42405,-95.63096667,
NY,New York,2015-8-4,9,Miscellaneous,217,A,40.8083,-73.9488,
NY,New York,2015-8-6,9,Miscellaneous,219,A,40.85,-73.9432,
NY,New York,2015-8-6,9,Miscellaneous,219,A,40.8481,-73.9308,
NY,New York,2015-8-7,9,Miscellaneous,220,A,40.8298,-73.9397,
NY,New York,2015-8-7,9,Miscellaneous,220,A,40.7648,-73.9684,
NY,New York,2015-8-9,9,Miscellaneous,222,A,40.8579,-73.935,
NY,New York,2015-8-12,9,Miscellaneous,225,A,40.8051,-73.9452,
NY,New York,2015-8-13,9,Miscellaneous,226,A,40.8018,-73.95,
NY,New York,2015-8-15,9,Miscellaneous,228,A,40.8298,-73.9397,
NY,New York,2015-8-18,9,Miscellaneous,231,A,40.7992,-73.9449,
NY,New York,2015-8-17,9,Miscellaneous,231,A,40.775,-73.9651,
NY,New York,2015-8-25,9,Miscellaneous,238,A,40.8032,-73.9525,
NY,New York,2015-8-27,9,Miscellaneous,240,A,40.829,-73.937,
NY,New York,2015-8-28,9,Miscellaneous,241,A,40.7459,-73.9844,
NY,New York,2015-8-31,9,Miscellaneous,244,A,40.8032,-73.9525,
NY,New York,2015-9-6,9,Miscellaneous,250,A,40.7204,-73.975,
NY,New York,2015-9-6,9,Miscellaneous,250,A,40.8331,-73.9425,
NY,New York,2015-9-7,9,Miscellaneous,251,A,40.8378,-73.9421,
NY,New York,2015-9-7,9,Miscellaneous,251,B,40.8722,-73.9112,
NY,New York,2015-9-7,9,Miscellaneous,251,A,40.7961,-73.9455,
NY,New York,2015-9-8,9,Miscellaneous,252,A,40.8625,-73.9342,
NY,New York,2015-9-16,9,Miscellaneous,260,A,40.8468,-73.9335,
NY,New York,2015-9-17,9,Miscellaneous,261,A,40.8471,-73.9285,
NY,New York,2015-9-17,9,Miscellaneous,261,A,40.8471,-73.9285,
NY,New York,2015-9-17,9,Miscellaneous,261,A,40.8521,-73.94,
NY,New York,2015-9-17,9,Miscellaneous,261,A,40.8482,-73.9309,
NY,New York,2015-9-18,9,Miscellaneous,262,A,40.8471,-73.9285,
NY,New York,2015-9-18,9,Miscellaneous,262,A,40.8555,-73.9381,
NY,New York,2015-9-19,9,Miscellaneous,263,A,40.8471,-73.9285,
NY,New York,2015-9-19,9,Miscellaneous,263,A,40.8481,-73.9308,
NY,New York,2015-9-20,9,Miscellaneous,264,A,40.8471,-73.9285,
TX,Houston,2015-9-25,9,Miscellaneous,269,B,31.3374,-95.18093333,
NY,New York,2015-9-25,9,Miscellaneous,269,A,40.8506,-73.9263,
NY,New York,2015-9-25,9,Miscellaneous,269,A,40.7978,-73.92,
NY,New York,2015-9-25,9,Miscellaneous,269,A,40.7774,-73.9595,
NY,New York,2015-9-26,9,Miscellaneous,270,A,40.8367,-73.9394,
NY,New York,2015-9-26,9,Miscellaneous,270,A,40.8442,-73.9338,
NY,New York,2015-9-26,9,Miscellaneous,270,A,40.8384,-73.9417,
NY,New York,2015-9-28,9,Miscellaneous,272,A,40.8,-73.9428,
NY,New York,2015-9-28,9,Miscellaneous,272,A,40.7106,-74.0007,
NY,New York,2015-9-28,9,Miscellaneous,272,A,40.8471,-73.9285,
NY,New York,2015-9-29,9,Miscellaneous,273,A,40.863,-73.9334,
TX,Houston,2015-10-14,9,Miscellaneous,288,C,31.31061667,-95.48153333,
NY,New York,2015-10-14,9,Miscellaneous,288,A,40.8005,-73.968,
NY,New York,2015-10-19,9,Miscellaneous,293,A,40.8384,-73.9417,
NY,New York,2015-10-19,9,Miscellaneous,293,A,40.8372,-73.9426,
NY,New York,2015-10-23,9,Miscellaneous,297,B,40.8625,-73.9342,
NY,New York,2015-11-1,9,Miscellaneous,306,A,40.7718,-73.9472,
NY,New York,2015-11-1,9,Miscellaneous,306,A,40.829,-73.937,
NY,New York,2015-11-3,9,Miscellaneous,308,B,40.8095,-73.9553,
NY,New York,2015-11-7,9,Miscellaneous,312,A,40.8442,-73.9338,
NY,New York,2015-11-7,9,Miscellaneous,312,A,40.7529,-73.9641,
NY,New York,2015-11-12,9,Miscellaneous,317,A,40.7393,-73.9732,
NY,New York,2015-11-12,9,Miscellaneous,317,B,40.7534,-73.9809,
NY,New York,2015-11-13,9,Miscellaneous,318,A,40.8311,-73.936,
NY,New York,2015-11-14,9,Miscellaneous,319,B,40.8298,-73.9397,
NY,New York,2015-11-14,9,Miscellaneous,319,B,40.8303,-73.944,
NY,New York,2015-11-15,9,Miscellaneous,320,B,40.8625,-73.93,
NY,New York,2015-11-19,9,Miscellaneous,325,A,40.7851,-73.9789,
NY,New York,2015-11-29,9,Miscellaneous,334,A,40.8051,-73.9452,
NY,New York,2015-12-2,9,Miscellaneous,337,A,40.7151,-73.9925,
NY,New York,2015-12-4,9,Miscellaneous,339,A,40.8215,-73.9584,
TX,San Antonio,2015-9-18,9,Miscellaneous,,B,29.3713064,-98.2888007,
TX,Dallas,2015-1-3,9,Miscellaneous,,A,32.9671175,-96.6638175,
TX,Dallas,2015-1-5,9,Miscellaneous,,A,32.8656034,-96.7861188,
TX,Dallas,2015-1-7,9,Miscellaneous,,A,32.8151059,-96.75273449,
TX,Dallas,2015-1-7,9,Miscellaneous,,A,32.739747,-96.652355,
TX,Dallas,2015-1-8,9,Miscellaneous,,A,32.7978561,-96.6833434,
TX,Dallas,2015-1-8,9,Miscellaneous,,A,32.8744301,-96.8730762,
TX,Dallas,2015-1-9,9,Miscellaneous,,A,32.7262715,-96.8114468,
TX,Dallas,2015-1-9,9,Miscellaneous,,A,32.724534,-96.671229,
TX,Dallas,2015-1-15,9,Miscellaneous,,B,32.6603973,-96.7559913,
TX,Dallas,2015-1-15,9,Miscellaneous,,A,32.6674775,-96.935323,
TX,Dallas,2015-1-16,9,Miscellaneous,,A,32.872512,-96.798259,
TX,Dallas,2015-1-17,9,Miscellaneous,,A,32.8809466,-96.717989,
TX,Dallas,2015-1-17,9,Miscellaneous,,A,32.7786484,-96.7543073,
TX,Dallas,2015-1-17,9,Miscellaneous,,A,32.7488152,-96.6865576,
TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.67671,-96.888266,
TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.70582,-96.88877,
TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.86458,-96.68305,
TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.6771,-96.8201,
TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.7496,-96.875154,
TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.9337,-96.67751,
TX,Dallas,2015-1-20,9,Miscellaneous,,A,32.782046,-96.6866,
TX,Dallas,2015-1-20,9,Miscellaneous,,A,32.7781,-96.694,
TX,Dallas,2015-1-20,9,Miscellaneous,,A,32.7427,-96.7507,
TX,Dallas,2015-1-24,9,Miscellaneous,,A,32.78567,-96.8667,
TX,Dallas,2015-1-24,9,Miscellaneous,,A,32.7355,-96.665,
TX,Dallas,2015-1-25,9,Miscellaneous,,A,32.7877,-96.800968,
TX,Dallas,2015-1-26,9,Miscellaneous,,A,32.69328,-96.8755,
TX,Dallas,2015-1-26,9,Miscellaneous,,A,32.71689,-96.79352,
TX,Dallas,2015-1-26,9,Miscellaneous,,A,32.76356,-96.73224,
TX,Dallas,2015-1-27,9,Miscellaneous,,A,32.7841,-96.8593,
TX,Dallas,2015-1-27,9,Miscellaneous,,A,32.6906,-96.637494,
TX,Dallas,2015-1-27,9,Miscellaneous,,B,32.685,-96.6222,
TX,Dallas,2015-1-27,9,Miscellaneous,,A,32.695766,-96.990314,
TX,Dallas,2015-1-27,9,Miscellaneous,,A,32.73365,-96.6732,
TX,Dallas,2015-1-28,9,Miscellaneous,,A,32.8671952,-96.7399646,
TX,Dallas,2015-1-28,9,Miscellaneous,,A,32.734,-96.709,
TX,Dallas,2015-1-28,9,Miscellaneous,,A,32.6924,-96.60097,
